slide_id,水用量（kg/m3）,水泥矿物组分_C3S（%）,水泥矿物组分_C2S（%）,水泥矿物组分_C3A（%）,水泥矿物组分_C4AF（%）,胶砂抗压_7d（MPa）,胶砂抗压_28d（MPa）,胶砂抗折3d（MPa）,胶砂抗折7d（MPa）,胶砂抗折_28d（MPa）,水化热_1d（J/g）,水化热_3d（J/g）,水化热_7d（J/g）,水泥用量（kg/m3）,FA化学组分_SiO2（%）,FA化学组分_Al2O3（%）,FA化学组分_Fe2O3（%）,FA化学组分_CaO（%）,粉煤灰用量（kg/m3）,砂表观密度（kg/m3）,砂用量（kg/m3）,石1坚固性（%）,石1压碎指标（%）,石1用量（kg/m3）,石2坚固性（%）,石2压碎指标（%）,石2用量（kg/m3）,石3坚固性（%）,石3压碎指标（%）,石3用量（kg/m3）,外加剂1用量（%）,外加剂2用量（%）,28d抗压强度
560,122.0,0.503,0.253,0.019,0.156,29.6,48.6,5.5,6.0,9.2,168.0,239.0,280.0,305.0,0.0,0.0,0.0,0.0,0.0,2750,695.0,0.011000000000000001,0.092,609.0,0.009000000000000001,0.06905,744.0,0.0,0.0,0.0,0.006,8e-05,52.2
561,120.0,0.503,0.253,0.019,0.156,29.6,48.6,5.5,6.0,9.2,168.0,239.0,280.0,255.0,0.524,0.24,0.094,0.032,45.0,2750,673.0,0.011000000000000001,0.092,617.0,0.009000000000000001,0.06905,754.0,0.0,0.0,0.0,0.006,8.999999999999999e-05,49.3
562,118.0,0.503,0.253,0.019,0.156,29.6,48.6,5.5,6.0,9.2,168.0,239.0,280.0,221.0,0.524,0.24,0.094,0.032,74.0,2750,652.0,0.011000000000000001,0.092,626.0,0.009000000000000001,0.06905,765.0,0.0,0.0,0.0,0.006,0.0001,46.5
563,118.0,0.503,0.253,0.019,0.156,29.6,48.6,5.5,6.0,9.2,168.0,239.0,280.0,192.0,0.524,0.24,0.094,0.032,103.0,2750,649.0,0.011000000000000001,0.092,623.0,0.009000000000000001,0.06905,762.0,0.0,0.0,0.0,0.006,0.00010999999999999999,43.0
564,122.0,0.503,0.253,0.019,0.156,29.6,48.6,5.5,6.0,9.2,168.0,239.0,280.0,271.0,0.0,0.0,0.0,0.0,0.0,2750,725.0,0.011000000000000001,0.092,608.0,0.009000000000000001,0.06905,744.0,0.0,0.0,0.0,0.006,8e-05,46.0
565,120.0,0.503,0.253,0.019,0.156,29.6,48.6,5.5,6.0,9.2,168.0,239.0,280.0,227.0,0.524,0.24,0.094,0.032,40.0,2750,703.0,0.011000000000000001,0.092,617.0,0.009000000000000001,0.06905,754.0,0.0,0.0,0.0,0.006,8.999999999999999e-05,43.7
566,118.0,0.503,0.253,0.019,0.156,29.6,48.6,5.5,6.0,9.2,168.0,239.0,280.0,197.0,0.524,0.24,0.094,0.032,66.0,2750,683.0,0.011000000000000001,0.092,626.0,0.009000000000000001,0.06905,765.0,0.0,0.0,0.0,0.006,0.0001,40.5
567,118.0,0.503,0.253,0.019,0.156,29.6,48.6,5.5,6.0,9.2,168.0,239.0,280.0,170.0,0.524,0.24,0.094,0.032,92.0,2750,680.0,0.011000000000000001,0.092,624.0,0.009000000000000001,0.06905,762.0,0.0,0.0,0.0,0.006,0.00010999999999999999,36.8
568,122.0,0.503,0.253,0.019,0.156,29.6,48.6,5.5,6.0,9.2,168.0,239.0,280.0,244.0,0.0,0.0,0.0,0.0,0.0,2750,754.0,0.011000000000000001,0.092,606.0,0.009000000000000001,0.06905,740.0,0.0,0.0,0.0,0.006,8e-05,39.1
569,120.0,0.503,0.253,0.019,0.156,29.6,48.6,5.5,6.0,9.2,168.0,239.0,280.0,204.0,0.524,0.24,0.094,0.032,36.0,2750,732.0,0.011000000000000001,0.092,614.0,0.009000000000000001,0.06905,751.0,0.0,0.0,0.0,0.006,8.999999999999999e-05,36.9
570,118.0,0.503,0.253,0.019,0.156,29.6,48.6,5.5,6.0,9.2,168.0,239.0,280.0,177.0,0.524,0.24,0.094,0.032,59.0,2750,712.0,0.011000000000000001,0.092,624.0,0.009000000000000001,0.06905,763.0,0.0,0.0,0.0,0.006,0.0001,32.8
571,118.0,0.503,0.253,0.019,0.156,29.6,48.6,5.5,6.0,9.2,168.0,239.0,280.0,153.0,0.524,0.24,0.094,0.032,83.0,2750,709.0,0.011000000000000001,0.092,622.0,0.009000000000000001,0.06905,760.0,0.0,0.0,0.0,0.006,0.00010999999999999999,30.3
572,122.0,0.503,0.253,0.019,0.156,29.6,48.6,5.5,6.0,9.2,168.0,239.0,280.0,222.0,0.0,0.0,0.0,0.0,0.0,2750,782.0,0.011000000000000001,0.092,602.0,0.009000000000000001,0.06905,735.0,0.0,0.0,0.0,0.006,8.999999999999999e-05,33.6
573,120.0,0.503,0.253,0.019,0.156,29.6,48.6,5.5,6.0,9.2,168.0,239.0,280.0,185.0,0.524,0.24,0.094,0.032,33.0,2750,760.0,0.011000000000000001,0.092,611.0,0.009000000000000001,0.06905,746.0,0.0,0.0,0.0,0.006,0.0001,31.0
574,118.0,0.503,0.253,0.019,0.156,29.6,48.6,5.5,6.0,9.2,168.0,239.0,280.0,161.0,0.524,0.24,0.094,0.032,54.0,2750,740.0,0.011000000000000001,0.092,621.0,0.009000000000000001,0.06905,758.0,0.0,0.0,0.0,0.006,0.00010999999999999999,28.4
575,118.0,0.503,0.253,0.019,0.156,29.6,48.6,5.5,6.0,9.2,168.0,239.0,280.0,139.0,0.524,0.24,0.094,0.032,75.0,2750,738.0,0.011000000000000001,0.092,619.0,0.009000000000000001,0.06905,756.0,0.0,0.0,0.0,0.006,0.00010999999999999999,27.7
576,118.0,0.33,0.441,0.013000000000000001,0.154,23.6,44.5,4.3,5.2,8.2,140.0,194.0,234.0,337.0,0.0,0.0,0.0,0.0,0.0,2750,669.0,0.011000000000000001,0.092,613.0,0.009000000000000001,0.06905,750.0,0.0,0.0,0.0,0.004,0.00012,54.7
577,117.0,0.33,0.441,0.013000000000000001,0.154,23.6,44.5,4.3,5.2,8.2,140.0,194.0,234.0,284.0,0.524,0.24,0.094,0.032,50.0,2750,645.0,0.011000000000000001,0.092,619.0,0.009000000000000001,0.06905,757.0,0.0,0.0,0.0,0.004,0.00012,47.3
578,116.0,0.33,0.441,0.013000000000000001,0.154,23.6,44.5,4.3,5.2,8.2,140.0,194.0,234.0,249.0,0.524,0.24,0.094,0.032,83.0,2750,623.0,0.011000000000000001,0.092,626.0,0.009000000000000001,0.06905,766.0,0.0,0.0,0.0,0.004,0.00013,46.2
579,115.0,0.33,0.441,0.013000000000000001,0.154,23.6,44.5,4.3,5.2,8.2,140.0,194.0,234.0,214.0,0.524,0.24,0.094,0.032,115.0,2750,621.0,0.011000000000000001,0.092,625.0,0.009000000000000001,0.06905,763.0,0.0,0.0,0.0,0.004,0.00014000000000000001,41.7
580,117.0,0.33,0.441,0.013000000000000001,0.154,23.6,44.5,4.3,5.2,8.2,140.0,194.0,234.0,293.0,0.0,0.0,0.0,0.0,0.0,2750,703.0,0.011000000000000001,0.092,617.0,0.009000000000000001,0.06905,754.0,0.0,0.0,0.0,0.005,0.00012,49.0
581,116.0,0.33,0.441,0.013000000000000001,0.154,23.6,44.5,4.3,5.2,8.2,140.0,194.0,234.0,247.0,0.524,0.24,0.094,0.032,44.0,2750,679.0,0.011000000000000001,0.092,623.0,0.009000000000000001,0.06905,761.0,0.0,0.0,0.0,0.005,0.00013,45.0
582,115.0,0.33,0.441,0.013000000000000001,0.154,23.6,44.5,4.3,5.2,8.2,140.0,194.0,234.0,216.0,0.524,0.24,0.094,0.032,72.0,2750,657.0,0.011000000000000001,0.092,631.0,0.009000000000000001,0.06905,771.0,0.0,0.0,0.0,0.005,0.00015,39.1
583,114.0,0.33,0.441,0.013000000000000001,0.154,23.6,44.5,4.3,5.2,8.2,140.0,194.0,234.0,185.0,0.524,0.24,0.094,0.032,100.0,2750,656.0,0.011000000000000001,0.092,630.0,0.009000000000000001,0.06905,769.0,0.0,0.0,0.0,0.005,0.00015,34.4
584,117.0,0.33,0.441,0.013000000000000001,0.154,23.6,44.5,4.3,5.2,8.2,140.0,194.0,234.0,260.0,0.0,0.0,0.0,0.0,0.0,2750,734.0,0.011000000000000001,0.092,615.0,0.009000000000000001,0.06905,752.0,0.0,0.0,0.0,0.004,0.00012,36.9
585,116.0,0.33,0.441,0.013000000000000001,0.154,23.6,44.5,4.3,5.2,8.2,140.0,194.0,234.0,219.0,0.524,0.24,0.094,0.032,39.0,2750,710.0,0.011000000000000001,0.092,622.0,0.009000000000000001,0.06905,761.0,0.0,0.0,0.0,0.004,0.00015,34.9
586,115.0,0.33,0.441,0.013000000000000001,0.154,23.6,44.5,4.3,5.2,8.2,140.0,194.0,234.0,192.0,0.524,0.24,0.094,0.032,64.0,2750,688.0,0.011000000000000001,0.092,630.0,0.009000000000000001,0.06905,771.0,0.0,0.0,0.0,0.0045000000000000005,0.00015,32.7
587,114.0,0.33,0.441,0.013000000000000001,0.154,23.6,44.5,4.3,5.2,8.2,140.0,194.0,234.0,165.0,0.524,0.24,0.094,0.032,89.0,2750,686.0,0.011000000000000001,0.092,630.0,0.009000000000000001,0.06905,769.0,0.0,0.0,0.0,0.004,0.00015,27.5
588,117.0,0.33,0.441,0.013000000000000001,0.154,23.6,44.5,4.3,5.2,8.2,140.0,194.0,234.0,234.0,0.0,0.0,0.0,0.0,0.0,2750,763.0,0.011000000000000001,0.092,612.0,0.009000000000000001,0.06905,749.0,0.0,0.0,0.0,0.0045000000000000005,0.00013,34.4
589,116.0,0.33,0.441,0.013000000000000001,0.154,23.6,44.5,4.3,5.2,8.2,140.0,194.0,234.0,197.0,0.524,0.24,0.094,0.032,35.0,2750,739.0,0.011000000000000001,0.092,620.0,0.009000000000000001,0.06905,757.0,0.0,0.0,0.0,0.0045000000000000005,0.00014000000000000001,30.2
590,115.0,0.33,0.441,0.013000000000000001,0.154,23.6,44.5,4.3,5.2,8.2,140.0,194.0,234.0,173.0,0.524,0.24,0.094,0.032,58.0,2750,716.0,0.011000000000000001,0.092,628.0,0.009000000000000001,0.06905,768.0,0.0,0.0,0.0,0.0045000000000000005,0.00015,26.9
591,114.0,0.33,0.441,0.013000000000000001,0.154,23.6,44.5,4.3,5.2,8.2,140.0,194.0,234.0,148.0,0.524,0.24,0.094,0.032,80.0,2750,716.0,0.011000000000000001,0.092,628.0,0.009000000000000001,0.06905,767.0,0.0,0.0,0.0,0.0045000000000000005,0.00015,23.5
592,117.0,0.33,0.441,0.013000000000000001,0.154,23.6,44.5,4.3,5.2,8.2,140.0,194.0,234.0,213.0,0.0,0.0,0.0,0.0,0.0,2750,790.0,0.011000000000000001,0.092,608.0,0.009000000000000001,0.06905,743.0,0.0,0.0,0.0,0.0045000000000000005,0.00013,25.9
593,116.0,0.33,0.441,0.013000000000000001,0.154,23.6,44.5,4.3,5.2,8.2,140.0,194.0,234.0,179.0,0.524,0.24,0.094,0.032,32.0,2750,767.0,0.011000000000000001,0.092,616.0,0.009000000000000001,0.06905,752.0,0.0,0.0,0.0,0.0045000000000000005,0.00014000000000000001,25.8
594,115.0,0.33,0.441,0.013000000000000001,0.154,23.6,44.5,4.3,5.2,8.2,140.0,194.0,234.0,157.0,0.524,0.24,0.094,0.032,52.0,2750,745.0,0.011000000000000001,0.092,625.0,0.009000000000000001,0.06905,763.0,0.0,0.0,0.0,0.0045000000000000005,0.00015,21.6
595,114.0,0.33,0.441,0.013000000000000001,0.154,23.6,44.5,4.3,5.2,8.2,140.0,194.0,234.0,135.0,0.524,0.24,0.094,0.032,73.0,2750,744.0,0.011000000000000001,0.092,624.0,0.009000000000000001,0.06905,762.0,0.0,0.0,0.0,0.0045000000000000005,0.00015,19.3
596,142.0,0.503,0.253,0.019,0.156,29.6,48.6,5.5,6.0,9.2,168.0,239.0,280.0,406.0,0.0,0.0,0.0,0.0,0.0,2750,761.0,0.011000000000000001,0.092,630.0,0.009000000000000001,0.06905,515.0,0.0,0.0,0.0,0.006,6e-05,56.7
597,140.0,0.503,0.253,0.019,0.156,29.6,48.6,5.5,6.0,9.2,168.0,239.0,280.0,340.0,0.524,0.24,0.094,0.032,60.0,2750,757.0,0.011000000000000001,0.092,627.0,0.009000000000000001,0.06905,513.0,0.0,0.0,0.0,0.006,6e-05,53.6
598,140.0,0.503,0.253,0.019,0.156,29.6,48.6,5.5,6.0,9.2,168.0,239.0,280.0,300.0,0.524,0.24,0.094,0.032,100.0,2750,752.0,0.011000000000000001,0.092,623.0,0.009000000000000001,0.06905,509.0,0.0,0.0,0.0,0.006,7.000000000000001e-05,50.2
599,138.0,0.503,0.253,0.019,0.156,29.6,48.6,5.5,6.0,9.2,168.0,239.0,280.0,256.0,0.524,0.24,0.094,0.032,138.0,2750,732.0,0.011000000000000001,0.092,633.0,0.009000000000000001,0.06905,518.0,0.0,0.0,0.0,0.006,7.000000000000001e-05,45.2
600,142.0,0.503,0.253,0.019,0.156,29.6,48.6,5.5,6.0,9.2,168.0,239.0,280.0,355.0,0.0,0.0,0.0,0.0,0.0,2750,798.0,0.011000000000000001,0.092,634.0,0.009000000000000001,0.06905,518.0,0.0,0.0,0.0,0.006,6e-05,51.7
601,140.0,0.503,0.253,0.019,0.156,29.6,48.6,5.5,6.0,9.2,168.0,239.0,280.0,298.0,0.524,0.24,0.094,0.032,53.0,2750,794.0,0.011000000000000001,0.092,631.0,0.009000000000000001,0.06905,516.0,0.0,0.0,0.0,0.006,6e-05,48.9
602,140.0,0.503,0.253,0.019,0.156,29.6,48.6,5.5,6.0,9.2,168.0,239.0,280.0,263.0,0.524,0.24,0.094,0.032,88.0,2750,789.0,0.011000000000000001,0.092,627.0,0.009000000000000001,0.06905,513.0,0.0,0.0,0.0,0.006,7.000000000000001e-05,45.5
603,138.0,0.503,0.253,0.019,0.156,29.6,48.6,5.5,6.0,9.2,168.0,239.0,280.0,224.0,0.524,0.24,0.094,0.032,121.0,2750,770.0,0.011000000000000001,0.092,637.0,0.009000000000000001,0.06905,522.0,0.0,0.0,0.0,0.006,7.000000000000001e-05,42.2
604,142.0,0.503,0.253,0.019,0.156,29.6,48.6,5.5,6.0,9.2,168.0,239.0,280.0,316.0,0.0,0.0,0.0,0.0,0.0,2750,831.0,0.011000000000000001,0.092,634.0,0.009000000000000001,0.06905,518.0,0.0,0.0,0.0,0.006,6e-05,46.2
605,140.0,0.503,0.253,0.019,0.156,29.6,48.6,5.5,6.0,9.2,168.0,239.0,280.0,264.0,0.524,0.24,0.094,0.032,47.0,2750,829.0,0.011000000000000001,0.092,632.0,0.009000000000000001,0.06905,517.0,0.0,0.0,0.0,0.006,6e-05,43.2
606,140.0,0.503,0.253,0.019,0.156,29.6,48.6,5.5,6.0,9.2,168.0,239.0,280.0,233.0,0.524,0.24,0.094,0.032,78.0,2750,805.0,0.011000000000000001,0.092,639.0,0.009000000000000001,0.06905,523.0,0.0,0.0,0.0,0.006,7.000000000000001e-05,36.2
607,138.0,0.503,0.253,0.019,0.156,29.6,48.6,5.5,6.0,9.2,168.0,239.0,280.0,199.0,0.524,0.24,0.094,0.032,107.0,2750,805.0,0.011000000000000001,0.092,639.0,0.009000000000000001,0.06905,523.0,0.0,0.0,0.0,0.006,7.000000000000001e-05,35.4
608,142.0,0.503,0.253,0.019,0.156,29.6,48.6,5.5,6.0,9.2,168.0,239.0,280.0,284.0,0.0,0.0,0.0,0.0,0.0,2750,863.0,0.011000000000000001,0.092,631.0,0.009000000000000001,0.06905,517.0,0.0,0.0,0.0,0.006,6e-05,39.1
609,140.0,0.503,0.253,0.019,0.156,29.6,48.6,5.5,6.0,9.2,168.0,239.0,280.0,238.0,0.524,0.24,0.094,0.032,42.0,2750,861.0,0.011000000000000001,0.092,630.0,0.009000000000000001,0.06905,515.0,0.0,0.0,0.0,0.006,6e-05,37.1
610,140.0,0.503,0.253,0.019,0.156,29.6,48.6,5.5,6.0,9.2,168.0,239.0,280.0,210.0,0.524,0.24,0.094,0.032,70.0,2750,857.0,0.011000000000000001,0.092,627.0,0.009000000000000001,0.06905,513.0,0.0,0.0,0.0,0.006,7.000000000000001e-05,32.2
611,138.0,0.503,0.253,0.019,0.156,29.6,48.6,5.5,6.0,9.2,168.0,239.0,280.0,179.0,0.524,0.24,0.094,0.032,97.0,2750,837.0,0.011000000000000001,0.092,638.0,0.009000000000000001,0.06905,522.0,0.0,0.0,0.0,0.006,7.000000000000001e-05,30.7
612,135.0,0.33,0.441,0.013000000000000001,0.154,23.6,44.5,4.3,5.2,8.2,140.0,194.0,234.0,386.0,0.0,0.0,0.0,0.0,0.0,2750,776.0,0.011000000000000001,0.092,642.0,0.009000000000000001,0.06905,526.0,0.0,0.0,0.0,0.0045000000000000005,0.00014000000000000001,50.0
613,134.0,0.33,0.441,0.013000000000000001,0.154,23.6,44.5,4.3,5.2,8.2,140.0,194.0,234.0,325.0,0.524,0.24,0.094,0.032,57.0,2750,771.0,0.011000000000000001,0.092,638.0,0.009000000000000001,0.06905,522.0,0.0,0.0,0.0,0.0045000000000000005,0.00014000000000000001,49.1
614,134.0,0.33,0.441,0.013000000000000001,0.154,23.6,44.5,4.3,5.2,8.2,140.0,194.0,234.0,287.0,0.524,0.24,0.094,0.032,96.0,2750,765.0,0.011000000000000001,0.092,634.0,0.009000000000000001,0.06905,518.0,0.0,0.0,0.0,0.0045000000000000005,0.00014000000000000001,45.8
615,133.0,0.33,0.441,0.013000000000000001,0.154,23.6,44.5,4.3,5.2,8.2,140.0,194.0,234.0,247.0,0.524,0.24,0.094,0.032,133.0,2750,743.0,0.011000000000000001,0.092,642.0,0.009000000000000001,0.06905,525.0,0.0,0.0,0.0,0.0045000000000000005,0.00015,37.9
616,135.0,0.33,0.441,0.013000000000000001,0.154,23.6,44.5,4.3,5.2,8.2,140.0,194.0,234.0,338.0,0.0,0.0,0.0,0.0,0.0,2750,812.0,0.011000000000000001,0.092,645.0,0.009000000000000001,0.06905,527.0,0.0,0.0,0.0,0.0045000000000000005,0.00014000000000000001,45.2
617,134.0,0.33,0.441,0.013000000000000001,0.154,23.6,44.5,4.3,5.2,8.2,140.0,194.0,234.0,285.0,0.524,0.24,0.094,0.032,50.0,2750,807.0,0.011000000000000001,0.092,641.0,0.009000000000000001,0.06905,525.0,0.0,0.0,0.0,0.0045000000000000005,0.00014000000000000001,44.8
618,134.0,0.33,0.441,0.013000000000000001,0.154,23.6,44.5,4.3,5.2,8.2,140.0,194.0,234.0,251.0,0.524,0.24,0.094,0.032,84.0,2750,803.0,0.011000000000000001,0.092,637.0,0.009000000000000001,0.06905,522.0,0.0,0.0,0.0,0.0045000000000000005,0.00014000000000000001,41.3
619,133.0,0.33,0.441,0.013000000000000001,0.154,23.6,44.5,4.3,5.2,8.2,140.0,194.0,234.0,216.0,0.524,0.24,0.094,0.032,116.0,2750,781.0,0.011000000000000001,0.092,647.0,0.009000000000000001,0.06905,529.0,0.0,0.0,0.0,0.0045000000000000005,0.00015,37.0
620,135.0,0.33,0.441,0.013000000000000001,0.154,23.6,44.5,4.3,5.2,8.2,140.0,194.0,234.0,300.0,0.0,0.0,0.0,0.0,0.0,2750,845.0,0.011000000000000001,0.092,645.0,0.009000000000000001,0.06905,527.0,0.0,0.0,0.0,0.0045000000000000005,0.00014000000000000001,38.3
621,134.0,0.33,0.441,0.013000000000000001,0.154,23.6,44.5,4.3,5.2,8.2,140.0,194.0,234.0,253.0,0.524,0.24,0.094,0.032,45.0,2750,841.0,0.011000000000000001,0.092,641.0,0.009000000000000001,0.06905,524.0,0.0,0.0,0.0,0.0045000000000000005,0.00014000000000000001,37.0
622,134.0,0.33,0.441,0.013000000000000001,0.154,23.6,44.5,4.3,5.2,8.2,140.0,194.0,234.0,223.0,0.524,0.24,0.094,0.032,74.0,2750,817.0,0.011000000000000001,0.092,649.0,0.009000000000000001,0.06905,531.0,0.0,0.0,0.0,0.0045000000000000005,0.00014000000000000001,33.7
623,133.0,0.33,0.441,0.013000000000000001,0.154,23.6,44.5,4.3,5.2,8.2,140.0,194.0,234.0,192.0,0.524,0.24,0.094,0.032,103.0,2750,815.0,0.011000000000000001,0.092,647.0,0.009000000000000001,0.06905,530.0,0.0,0.0,0.0,0.0045000000000000005,0.00015,27.8
624,135.0,0.33,0.441,0.013000000000000001,0.154,23.6,44.5,4.3,5.2,8.2,140.0,194.0,234.0,270.0,0.0,0.0,0.0,0.0,0.0,2750,876.0,0.011000000000000001,0.092,641.0,0.009000000000000001,0.06905,525.0,0.0,0.0,0.0,0.0045000000000000005,0.00014000000000000001,35.7
625,134.0,0.33,0.441,0.013000000000000001,0.154,23.6,44.5,4.3,5.2,8.2,140.0,194.0,234.0,228.0,0.524,0.24,0.094,0.032,70.0,2750,873.0,0.011000000000000001,0.092,639.0,0.009000000000000001,0.06905,522.0,0.0,0.0,0.0,0.0045000000000000005,0.00014000000000000001,31.1
626,134.0,0.33,0.441,0.013000000000000001,0.154,23.6,44.5,4.3,5.2,8.2,140.0,194.0,234.0,201.0,0.524,0.24,0.094,0.032,67.0,2750,869.0,0.011000000000000001,0.092,636.0,0.009000000000000001,0.06905,520.0,0.0,0.0,0.0,0.0045000000000000005,0.00014000000000000001,27.3
627,133.0,0.33,0.441,0.013000000000000001,0.154,23.6,44.5,4.3,5.2,8.2,140.0,194.0,234.0,173.0,0.524,0.24,0.094,0.032,93.0,2750,847.0,0.011000000000000001,0.092,646.0,0.009000000000000001,0.06905,528.0,0.0,0.0,0.0,0.0045000000000000005,0.00015,23.5
628,112.0,0.33,0.441,0.013000000000000001,0.154,23.6,44.5,4.3,5.2,8.2,140.0,194.0,234.0,298.0,0.524,0.24,0.094,0.032,75.0,2730,623.0,0.00852,0.09677,664.0,0.008,0.06815,664.0,0.0,0.0,0.0,0.0045000000000000005,0.00014000000000000001,54.1
629,112.0,0.33,0.441,0.013000000000000001,0.154,23.6,44.5,4.3,5.2,8.2,140.0,194.0,234.0,263.0,0.524,0.24,0.094,0.032,66.0,2730,635.0,0.00852,0.09677,678.0,0.008,0.06815,678.0,0.0,0.0,0.0,0.0045000000000000005,0.00014000000000000001,48.4
630,112.0,0.33,0.441,0.013000000000000001,0.154,23.6,44.5,4.3,5.2,8.2,140.0,194.0,234.0,236.0,0.524,0.24,0.094,0.032,59.0,2730,665.0,0.00852,0.09677,678.0,0.008,0.06815,678.0,0.0,0.0,0.0,0.0045000000000000005,0.00015,42.5
631,112.0,0.33,0.441,0.013000000000000001,0.154,23.6,44.5,4.3,5.2,8.2,140.0,194.0,234.0,214.0,0.524,0.24,0.094,0.032,53.0,2730,674.0,0.00852,0.09677,687.0,0.008,0.06815,687.0,0.0,0.0,0.0,0.0045000000000000005,0.00015,38.0
632,112.0,0.33,0.441,0.013000000000000001,0.154,23.6,44.5,4.3,5.2,8.2,140.0,194.0,234.0,280.0,0.524,0.24,0.094,0.032,93.0,2730,621.0,0.00852,0.09677,662.0,0.008,0.06815,662.0,0.0,0.0,0.0,0.0045000000000000005,0.00014000000000000001,53.5
633,112.0,0.33,0.441,0.013000000000000001,0.154,23.6,44.5,4.3,5.2,8.2,140.0,194.0,234.0,247.0,0.524,0.24,0.094,0.032,82.0,2730,634.0,0.00852,0.09677,676.0,0.008,0.06815,676.0,0.0,0.0,0.0,0.0045000000000000005,0.00014000000000000001,48.3
634,112.0,0.33,0.441,0.013000000000000001,0.154,23.6,44.5,4.3,5.2,8.2,140.0,194.0,234.0,221.0,0.524,0.24,0.094,0.032,74.0,2730,664.0,0.00852,0.09677,676.0,0.008,0.06815,676.0,0.0,0.0,0.0,0.0045000000000000005,0.00015,41.9
635,112.0,0.33,0.441,0.013000000000000001,0.154,23.6,44.5,4.3,5.2,8.2,140.0,194.0,234.0,200.0,0.524,0.24,0.094,0.032,67.0,2730,672.0,0.00852,0.09677,685.0,0.008,0.06815,685.0,0.0,0.0,0.0,0.0045000000000000005,0.00015,37.0
636,112.0,0.33,0.441,0.013000000000000001,0.154,23.6,44.5,4.3,5.2,8.2,140.0,194.0,234.0,261.0,0.524,0.24,0.094,0.032,112.0,2730,600.0,0.00852,0.09677,670.0,0.008,0.06815,670.0,0.0,0.0,0.0,0.0045000000000000005,0.00015,51.4
637,112.0,0.33,0.441,0.013000000000000001,0.154,23.6,44.5,4.3,5.2,8.2,140.0,194.0,234.0,230.0,0.524,0.24,0.094,0.032,99.0,2730,612.0,0.00852,0.09677,684.0,0.008,0.06815,684.0,0.0,0.0,0.0,0.0045000000000000005,0.00015,45.5
638,112.0,0.33,0.441,0.013000000000000001,0.154,23.6,44.5,4.3,5.2,8.2,140.0,194.0,234.0,207.0,0.524,0.24,0.094,0.032,88.0,2730,642.0,0.00852,0.09677,685.0,0.008,0.06815,685.0,0.0,0.0,0.0,0.0045000000000000005,0.00016,40.1
639,112.0,0.33,0.441,0.013000000000000001,0.154,23.6,44.5,4.3,5.2,8.2,140.0,194.0,234.0,187.0,0.524,0.24,0.094,0.032,80.0,2730,651.0,0.00852,0.09677,694.0,0.008,0.06815,694.0,0.0,0.0,0.0,0.0045000000000000005,0.00016,34.9
640,86.0,0.503,0.253,0.019,0.156,29.6,48.6,5.5,6.0,9.2,168.0,239.0,280.0,86.0,0.524,0.24,0.094,0.032,86.0,2730,738.5874617,0.00852,0.09644,449.8669085,0.008,0.06815,599.8225446,0.002113,0.00597,449.8669085,0.006,0.0003,22.6
641,86.0,0.503,0.253,0.019,0.156,29.6,48.6,5.5,6.0,9.2,168.0,239.0,280.0,77.4,0.524,0.24,0.094,0.032,94.6,2730,715.4320582,0.00852,0.09644,456.0879371,0.008,0.06815,608.1172495,0.002073,0.02713,456.0879371,0.006,0.0003,21.3
642,86.0,0.503,0.253,0.019,0.156,29.6,48.6,5.5,6.0,9.2,168.0,239.0,280.0,68.8,0.524,0.24,0.094,0.032,103.2,2730,714.6057464,0.00852,0.09644,455.5611634,0.008,0.06815,607.4148845,0.002073,0.02713,455.5611634,0.006,0.00035000000000000005,20.2
643,86.0,0.503,0.253,0.019,0.156,29.6,48.6,5.5,6.0,9.2,168.0,239.0,280.0,62.54545455,0.524,0.24,0.094,0.032,93.81818182,2730,719.7971205,0.00852,0.09644,458.8706643,0.008,0.06815,611.8275524,0.001391,0.00597,458.8706643,0.006,0.00035000000000000005,18.9
644,86.0,0.503,0.253,0.019,0.156,29.6,48.6,5.5,6.0,9.2,168.0,239.0,280.0,70.36363636,0.524,0.24,0.094,0.032,86.0,2730,743.0111421,0.00852,0.09644,452.561332,0.008,0.06815,603.4151093,0.0020930000000000002,0.00597,452.561332,0.006,0.0003,16.2
645,86.0,0.503,0.253,0.019,0.156,29.6,48.6,5.5,6.0,9.2,168.0,239.0,280.0,78.18181818,0.524,0.24,0.094,0.032,78.18181818,2730,743.7857528,0.00852,0.09644,453.0331403,0.008,0.06815,604.0441871,0.0020930000000000002,0.00597,453.0331403,0.006,0.0003,15.4
646,86.0,0.503,0.253,0.019,0.156,29.6,48.6,5.5,6.0,9.2,168.0,239.0,280.0,95.55555556,0.524,0.24,0.094,0.032,95.55555556,2730,710.0969822,0.00852,0.09644,452.6868261,0.008,0.06815,603.5824348,0.0020930000000000002,0.00597,452.6868261,0.006,0.0003,26.4
647,86.0,0.503,0.253,0.019,0.156,29.6,48.6,5.5,6.0,9.2,168.0,239.0,280.0,86.0,0.524,0.24,0.094,0.032,105.1111111,2730,687.0672355,0.00852,0.09644,458.7836056,0.008,0.06815,611.7114742,0.001391,0.00597,458.7836056,0.006,0.0003,24.6
648,86.0,0.503,0.253,0.019,0.156,29.6,48.6,5.5,6.0,9.2,168.0,239.0,280.0,76.44444444,0.524,0.24,0.094,0.032,114.6666667,2730,686.1777376,0.00852,0.09644,458.1896506,0.008,0.06815,610.9195342,0.001381,0.00597,458.1896506,0.006,0.00035000000000000005,22.3
